,content,pubtime,username,numlikes,id,vote,rootcmt
2868,作为一个男性。我不是重男轻女，我只是认为家里需要壮劳力。虽然我只有两个女儿。我三丈人脑梗的那天，用了自家三个壮劳力加上男护士帮忙才用软担架抬着下的7楼。作为一个男性，我选择生育小孩的原因是，我认为我肩负社会责任，国家和集体需要人口。我这里讲的国家指的是华夏大地，集体指的是炎黄子民。不以大国小民的概念去论述。单从民族来讲，我应该生育后代。理由是，我本人是自1840年鸦片战争以来，为了反对压迫和民族解放的革命先辈们奋斗之成果的既得利益者，我有责任有义务确保我们的人口数量。最后是个人偏见：不创造社会价值，不肩负社会责任，只想自己享受的人，内心没有家国观，没有家庭观，就是精致的利己主义者。,1702188701,PinkBeen.,0,197980318768,-999,0
2869,算了算了,1702188586,镜华丶影,0,197980106656,2,0
2870,自己处于苦难，就不要把苦难带给下一辈,1702188135,土豆羊咩,2,197979142000,2,0
2871,如果结婚之后有条件带孩子，我还是想要的，但就目前来说，我的生存本能已经超过了生育本能😂😂😂,1702187992,雪然爱,1,197978708560,-999,0
2872,就凭我哈哈哈哈哈哈哈，算了算了,1702186614,蒹葭·,1,197975603104,2,0
2873,想不想要孩子是个人自由，只谈论下一点情况：不想要孩子，不想担责任，谈谈恋爱，只想潇洒，两个人不合适可以分，孩子有了就不能不要，作为男人，如果只是因为这个原因去选择丁克，那充其量也只是个半大的孩子，不能指望孩子去养孩子。我现在没孩子，过的也算潇洒，但是因为一些事，催化了我的思绪，生孩子女人是很痛苦的，没有任何人和事情能为她分担，但是当一个女人愿意为你生孩子，那你能做的是什么，只有一句，不离不弃，孩子不会分散你的爱，只会让你更爱她，让你成长为一堵坚实的墙壁，守护好她们。很多人说我没准备好，确实，但是如果一直在准备，害怕未来，那你永远没有准备好的那天，男人是要拿出勇气的，给她承诺，给她安稳，哪怕自己再风吹雨打。,1702186247,巧柯哩,0,197974588464,1,0
2874,我能想到的最歹毒的事，就是在自己物质不自由，精神不健全的情况下，生一个孩子，然后要求孩子对自己感恩戴德，无条件孝顺养老[捂脸][捂脸][捂脸],1702185965,露馅儿的黑芝麻汤圆er,0,197973831232,2,0
2875,二极管是吧？[酷仔],1702185803,梅林不是法师,2,197973431856,-999,0
2876,我宫寒怕给孩子冻死😭,1702182236,薄课文,1,197964182544,-999,0
2877,"还没到那个时候，而且我不觉得我能成为一个很好的母亲。
我没有办法给孩子想要的生活。",1702181931,网易你千万别不识好歹,0,197963458896,2,0
2878,不生,1702181842,蓝冰华,0,197963118272,-999,0
2879,虽然还没到那个年纪，但是我不打算以后和男人结婚。完成学业以后出来工作到三十岁左右，如果经济条件很好的话我可能考虑生一个孩子，但是前提条件就是有经济能力给小孩好的生活和好的教育,1702180237,isRoviano,0,197959184128,2,0
2880,不生，好啊[doge],1702180180,前原圭一official,0,197959141808,-999,0
2881,之前还有长辈说  我不想生孩子是我自私  我不知道这个自私这个说法是怎么来的  难道他们想的是我是为他们生的孩子吗，我一直不理解为什么会说不想生孩子的人自私，反而生孩子的人想的都是自己晚年生病了需要孩子照顾，希望孩子长大出息了能给自己贴光，都是孩子能给自己带来什么，确实如视频中所说，我不想生孩子首要的还是当今社会压力大，正常的一天八小时不加班双休四千的工作都难找（除了公务员，编制，但是都不好考）没有牛逼的本事找不到高工资的工作，挣得工资自己花还只能是刚刚好可以想出去玩可以玩一下的程度，妈妈养了我这么多年，我会每个月给妈妈点生活费，剩下的自己用，这样刚刚好，我是大四还没开始工作，现在找工作真的很难，如上所述的情况下，我想养只狗还需要计划好久，养狗总比养孩子花的少的多了吧，一是我自己经济条件给不了孩子什么富裕的，二是二十多岁生孩子的话，感觉自己还是个孩子，才刚毕业没多久就生，感觉还没自由几年就又被更大的枷锁束缚住了，一辈子都围绕着孩子转，而且我觉得我照顾不好孩子，因为我大一的时候我妈生了二胎（我妈本不想生，是我爸非要生）这个我非常不理解，现在我妹四岁了我还是不理解，我刚高考完，好不容易家里没什么压力了，我要还是独生子女，我上了大学，父母自己在家安心上班做自己的事，没事还能出去旅游，出去玩，没有束缚了，多好，但是偏偏我要上大学了生了个二胎，从头开始，现在养孩子可比二十年前的开销大的多得多，物价都上涨，一桶奶粉二三百，一个月大概要三桶，纸尿裤也很贵，小孩长得快，衣服基本穿了一年就小了，还有各种生活用品玩具，我感觉我如果没有这个妹妹我家还算比较宽裕的，但是生了孩子之后，我感觉父母的工资都快不够花了，压力又大，工作又累，真的是给自己找罪受,1702179309,嗯风筝有风海豚有海,0,197957131424,2,0
2882,"现在经常在水滴筹看到有些小年轻的孩子生病了急于筹款。描述上都是两个小年轻父母只有一个有工作，还是不怎么赚钱的工作，也没有什么保险。婚房车都是双方父母给凑的。
我不明白，这样的年轻人你结什么婚？啥都没有你还结婚？更可恨的是，啥都没有你还要孩子？？？ 你想过能给孩子提供什么吗？ 你可真是自私透顶。",1702179113,盲目跟风太可怕了,2,197956588448,2,0
2883,"1，我不敢生。开十指我光是听着就想哭
2，我养不好。我是个幸福感极低的人，所以知道怎样让孩子感到幸福，怎样让孩子成为一个身体健康心理强大的人，但我觉得我做不到
3，我没有钱。
4，我没有耐心。特别是小孩，我特别讨厌小孩，但凡哭一声我都恨不得把他们从楼上扔下去
5，我不愿把青春投资到小孩身上。我也想书写自己的人生
6，我对不起我的妈妈。我的妈妈为了我累的要死要活，半年好像老了十岁。顺理成章的我也不希望我的孩子将来对我感到愧疚",1702177436,_予歌,1,197952966176,2,0
2884,我也支持不轻易生孩子，确实没条件不要生，这是对孩子最大的恩赐。看着孩子生不如死的活着，我会比他更痛苦。我孩子将来不婚不育我是支持的。他开心最重要。虽然我们不穷，但是丧偶式婚姻，对孩子伤害也不小。,1702176058,森林里的小鱼精,0,197949834704,-999,0
2885,理性的讨论？不存在，讨论深了就一句话回应所有：我给了他/她爱啊。大概跟我为了他/她好一个意思的东西，给了爱可以无视贫穷，疾病。也就小孩没有成熟的思维不会反抗。,1702174761,森揽月,0,197947192160,-999,0
2886,个人认为生不生孩子是个人的自由所以我选择尊重他人，但我不生这是我的选择而且我愿意承担这个选择带来的所有后果，这就是我的态度,1702174717,Ots-14闪电258,0,197947298992,-999,0
2887,不要孩子的基本是女性,1702172356,始祖巨狗,0,197942777536,-999,0
2888,不想要，我觉得我自己的心理一直都还是个幼稚鬼，我也做不到真的要去爱一个小孩，不懂，也学不会,1702172019,堇菥,3,197942349456,2,0
2889,哈哈。儿孙自有儿孙福，没有儿孙我享福,1702170957,燕云十六洲,1,197940514016,2,0
2890,我那次碰到一个人说他朋友和色盲相亲，我说遗传病不介意生孩子，他说你替孩子考虑那么多他不一定会感激你😅有没有一种可能我不是要别人感激而是我有基本的良心,1702166904,荒野乱斗流狼者,0,197935457600,-999,0
2891,投票点错了 点了一个要孩子[大哭][大哭][大哭]怎么取消啊啊啊,1702166669,江琪哈,1,197935109152,-999,0
2892,太片面了,1702166483,沈沈沈大大大大大,0,197935054864,-999,0
2893,不生 我被我的家庭毁了 我没有培养好另一个生命的能力 我不会让一个生命走我的老路,1702150279,梅灬柒,2,197927442912,2,0
2894,养个狗我都要犹豫很久，现在还在一直犹豫[笑哭],1702147926,菜包无敌,3,197925796480,2,0
2895,太对了，我从来不理解那些强行要孩子却没有养育能力的人，他们自找的痛苦和强加在孩子身上的痛苦是我永远没法共情的，这不是坚强，是没有自知之明,1702146935,小占の噬菌体,0,197924897600,2,0
2896,"“不结婚，不生孩子，人生就不完整了”
“不完整就不完整，我要完整做什么呢”",1702143227,Charing-R,2,197920389328,-999,0
2897,很简单，我不认为我有成为一个合格家长的资格。而且无法接受小孩子的吵闹和可能死在产房里面的风险。不过不会去干涉其他人生孩子的自由。,1702143202,无名小七Z,1,197920550528,2,0
2898,玛德，说句难听的，我自己都不知道我还能活几天，我还考虑生孩子[笑哭],1702142596,您好啊6,11,197919591792,-999,0
2899,显然不能选择，因为不生就会死，生命不是都这样呀，至于健康问题，那健康不好更需要繁殖了吧,1702141369,听混邪之后的爆炸,0,197917533008,-999,0
2900,一个人孤独到死，我反正挺怕的，现阶段挺怕，以前觉得没事，可能年纪大了更感性了。在外面奔波久了挺想爸妈的，爸妈也在外奔波，回家里也看不到人。目前结婚生孩子啥的我只能说向往的同时也有害怕，但是真要是那天到来了，会不会又是种不同的心情我无从得知。一个人的想法能不能永远不变这个也说不准。我只想说，多陪陪家人吧。,1702141084,冯店长,0,197916944672,-999,0
2901,不知道走一步看一步,1702140238,January_29th,0,197915390816,-999,0
2902,[笑哭][笑哭][笑哭]哎哟都没工作钱也没有，我哪敢有那种想法，经济独立再说，我是不想生娃的，因为我脾气比较大怕到时候生个跟我一摸一样的那就完了,1702139612,阿狸ashore,2,197914171472,-999,0
2903,蛤批,1702139449,47号无聊人,3,197913740864,-999,0
2904,这比例，哈哈哈,1702137258,翠花儿和二狗,0,197908848608,1,0
2905,俩娃够了，幸福快乐,1702136859,风起时十蓝,0,197907925952,-999,0
2906,我的朋友是个有着结婚生子目标的人，对我目前不找对象不要孩子的想法还经常劝我，在他的想象里我的老年生活似乎已经是可以看到的孤苦伶仃，就是觉得有个对象有个孩子能年纪大了有个陪伴有人照顾[doge],1702136599,吃瓜妖怪,0,197907182768,-999,0
2907,生命的延续是一种自然的美，但不一定需要伴侣的参与。生命开始有自己独立的人格之后就可以绽属于ta自己的光彩，而如果能够成为绽放的伊始，也是一种幸福。生育，成为了这世界迈向灭亡的一部分，也是成为了一瞬闪烁的光。,1702136434,logsdf,0,197906759376,1,0
2908,从爱护女儿的角度，我是希望她不生。可是我也不免担心未来我们走了以后她没有亲人在身边会不会受苦。这是我唯一纠结的点，我没有权力给她做选择，所以我希望把选择权交给她自己。由她在有辨别和决策能力以后自己判断。不管怎么选，我都支持，作为父母能做的就是尽量给她留点钱，给她提供点兜底的能力。,1702136242,请妮回答1995,2,197906228432,-999,0
